Date,Open,High,Low,Close,Adj Close,Volume
2017-12-15,295.869995,297.369995,293.019989,293.940002,289.613251,6933500
2017-12-18,296.000000,297.140015,294.519989,296.140015,291.780884,2901600
2017-12-19,296.500000,297.579987,294.179993,297.250000,292.874542,2728400
2017-12-20,298.700012,299.329987,297.109985,297.899994,293.514923,2533700
2017-12-21,298.049988,298.390015,294.130005,295.029999,290.687195,5398300
2017-12-22,296.329987,296.519989,293.010010,295.100006,290.756195,2257400
2017-12-26,295.540009,297.440002,294.649994,295.359985,291.012329,1394700
2017-12-27,296.410004,296.799988,294.799988,295.619995,291.268494,1447800
2017-12-28,295.809998,296.989990,294.739990,296.350006,291.987762,1436800
2017-12-29,296.940002,297.299988,294.829987,294.910004,290.568970,1824600
2018-01-02,295.750000,296.989990,295.399994,296.839996,292.470551,2978900
2018-01-03,295.940002,298.500000,295.470001,297.799988,293.416412,3211200
2018-01-04,297.940002,298.420013,295.470001,296.670013,292.303070,4171700
2018-01-05,296.769989,308.890015,296.720001,308.839996,304.293915,6177700
2018-01-08,308.660004,310.859985,305.750000,310.149994,305.584656,4124900
2018-01-09,310.589996,319.910004,310.489990,318.429993,313.742767,5641300
2018-01-10,317.489990,322.149994,315.500000,320.260010,315.545807,4479300
2018-01-11,322.130005,328.399994,321.190002,328.119995,323.290100,4635300
2018-01-12,330.380005,336.880005,330.380005,336.209991,331.261017,6559300
2018-01-16,339.899994,347.730011,331.329987,335.160004,330.226501,12305500
2018-01-17,337.730011,352.230011,336.410004,351.010010,345.843201,9611700
2018-01-18,350.700012,350.829987,339.149994,340.160004,335.152893,9458600
2018-01-19,341.670013,344.000000,335.750000,337.730011,332.758667,7264400
2018-01-22,335.290009,341.380005,332.040009,338.000000,333.024689,6792900
2018-01-23,338.339996,338.940002,334.809998,335.589996,330.650146,4537800
2018-01-24,336.200012,338.989990,334.140015,334.690002,329.763428,4205400
2018-01-25,336.209991,343.619995,335.299988,343.109985,338.059448,4747500
2018-01-26,344.329987,345.980011,341.250000,343.220001,338.167847,5236300
2018-01-29,341.230011,344.480011,340.100006,340.820007,335.803192,3324900
2018-01-30,339.170013,339.980011,334.160004,337.709991,332.738953,4983100
2018-01-31,360.500000,360.970001,351.619995,354.369995,349.153717,11409600
2018-02-01,352.950012,361.450012,352.040009,356.940002,351.685883,6067600
2018-02-02,354.000000,355.200012,348.700012,348.910004,343.774078,5486100
2018-02-05,342.670013,350.000000,317.390015,328.880005,324.038940,10511300
2018-02-06,320.000000,341.670013,317.649994,340.910004,335.891846,11935100
2018-02-07,340.519989,353.589996,339.869995,348.119995,342.995697,7946700
2018-02-08,348.000000,349.000000,329.399994,329.660004,326.410828,8295900
2018-02-09,333.549988,337.809998,319.250000,332.829987,329.549561,8833000
2018-02-12,336.570007,347.750000,335.130005,343.799988,340.411438,6885000
2018-02-13,340.450012,347.880005,340.290009,343.160004,339.777740,4030200
2018-02-14,341.339996,347.429993,341.170013,344.850006,341.451111,4340200
2018-02-15,348.470001,356.549988,348.049988,356.459991,352.946655,5827500
2018-02-16,356.589996,359.500000,353.510010,355.040009,351.540680,5211600
2018-02-20,352.000000,357.790009,351.399994,353.350006,349.867310,4303400
2018-02-21,352.559998,360.809998,351.750000,352.369995,348.896973,5258600
2018-02-22,354.649994,358.070007,352.640015,355.920013,352.411987,3414300
2018-02-23,358.179993,358.769989,353.070007,356.660004,353.144684,3355400
2018-02-26,359.500000,364.049988,358.209991,363.480011,359.897491,4148100
2018-02-27,364.600006,369.890015,363.299988,364.640015,361.046051,4774100
2018-02-28,366.799988,371.600006,362.209991,362.209991,358.639954,5472900
2018-03-01,362.329987,362.739990,346.399994,349.690002,346.243408,8978000
2018-03-02,341.820007,346.089996,335.299988,344.670013,341.272858,10021300
2018-03-05,338.000000,354.769989,336.609985,352.750000,349.273224,8140200
2018-03-06,354.239990,355.209991,346.019989,348.920013,345.480988,4888300
2018-03-07,341.519989,348.410004,339.500000,347.040009,343.619507,4575700
2018-03-08,349.510010,352.500000,343.950012,348.730011,345.292847,4319900
2018-03-09,352.649994,354.890015,350.230011,354.519989,351.025757,3538300
2018-03-12,355.200012,355.230011,343.260010,344.190002,340.797577,6088800
2018-03-13,345.320007,347.880005,337.609985,338.670013,335.332001,5443800
2018-03-14,339.790009,340.519989,322.299988,330.260010,327.004913,13057900
2018-03-15,332.299988,332.920013,322.910004,329.980011,326.727661,8766000
2018-03-16,329.820007,330.829987,325.630005,330.470001,327.212830,9329000
2018-03-19,327.450012,333.329987,326.779999,331.760010,328.490112,6328900
2018-03-20,331.839996,339.700012,331.000000,337.630005,334.302246,6500500
2018-03-21,337.070007,341.910004,335.170013,337.100006,333.777496,4056300
2018-03-22,330.109985,332.679993,319.010010,319.609985,316.459839,7282200
2018-03-23,320.149994,331.140015,318.320007,321.000000,317.836151,7237500
2018-03-26,330.480011,331.940002,323.589996,328.970001,325.727600,5392900
2018-03-27,331.510010,334.880005,319.000000,321.119995,317.954987,5355500
2018-03-28,321.850006,323.239990,311.170013,320.019989,316.865814,5634700
2018-03-29,323.380005,330.480011,322.000000,327.880005,324.648346,3652100
2018-04-02,325.200012,329.940002,317.170013,322.440002,319.261963,5024900
2018-04-03,324.760010,331.100006,323.089996,330.820007,327.559387,4783100
2018-04-04,312.299988,327.809998,311.880005,327.440002,324.212708,8235700
2018-04-05,330.589996,338.959991,330.260010,336.399994,333.084351,6220000
2018-04-06,330.609985,334.589996,322.209991,326.119995,322.905670,5713600
2018-04-09,332.250000,334.880005,322.049988,322.480011,319.301605,4931700
2018-04-10,331.350006,336.690002,329.549988,334.829987,331.529846,5552000
2018-04-11,331.600006,337.570007,326.309998,327.359985,324.133453,4573500
2018-04-12,331.980011,338.350006,330.459991,337.480011,334.153748,4325000
2018-04-13,338.989990,339.670013,326.600006,329.279999,326.034546,4733500
2018-04-16,332.339996,333.220001,327.630005,331.769989,328.499969,3901400
2018-04-17,334.730011,339.739990,333.649994,336.720001,333.401215,3381800
2018-04-18,338.329987,342.399994,337.179993,341.000000,337.639038,3117500
2018-04-19,340.190002,342.410004,337.500000,340.640015,337.282593,3006800
2018-04-20,340.730011,341.399994,335.049988,338.670013,335.332001,3038000
2018-04-23,339.549988,341.260010,336.000000,338.839996,335.500336,2765600
2018-04-24,343.170013,347.670013,323.279999,329.059998,325.816711,7051800
2018-04-25,338.119995,344.910004,330.519989,342.859985,339.480713,11023600
2018-04-26,344.010010,345.649994,338.329987,342.790009,339.411407,5273600
2018-04-27,341.250000,342.920013,337.769989,340.880005,337.520233,3390400
2018-04-30,341.170013,342.579987,333.399994,333.559998,330.272369,3721600
2018-05-01,332.500000,333.910004,324.179993,329.540009,326.291992,4313100
2018-05-02,329.500000,330.709991,323.980011,324.190002,320.994720,3436100
2018-05-03,322.970001,332.630005,319.130005,330.690002,327.430664,6383200
2018-05-04,328.040009,335.890015,328.040009,334.429993,331.133789,3655100
2018-05-07,335.230011,342.980011,335.209991,340.429993,337.074646,4192200
2018-05-08,339.769989,341.940002,336.609985,338.369995,335.034943,4014100
2018-05-09,339.489990,346.929993,338.579987,344.500000,341.104553,4347000
2018-05-10,343.989990,348.570007,342.410004,344.070007,342.378235,3920400
2018-05-11,343.769989,345.420013,341.049988,342.459991,340.776154,2332200
2018-05-14,344.000000,347.739990,343.890015,344.589996,342.895691,2520300
2018-05-15,343.000000,343.850006,340.260010,342.119995,340.437836,3009100
2018-05-16,342.000000,343.559998,340.299988,340.970001,339.293488,2230100
2018-05-17,340.470001,344.769989,340.250000,344.140015,342.447906,2483300
2018-05-18,345.600006,352.049988,345.190002,351.230011,349.503052,4327700
2018-05-21,358.459991,365.000000,358.450012,363.920013,362.130646,6785400
2018-05-22,364.000000,364.850006,354.519989,355.019989,353.274384,5389400
2018-05-23,352.279999,359.600006,351.619995,359.209991,357.443787,4457800
2018-05-24,358.450012,360.660004,354.369995,359.000000,357.234833,3835400
2018-05-25,358.119995,360.600006,357.049988,360.089996,358.319458,2463700
2018-05-29,357.709991,360.970001,350.660004,352.480011,350.746887,4192500
2018-05-30,355.649994,358.920013,354.100006,358.190002,356.428802,2825200
2018-05-31,356.829987,356.829987,351.619995,352.160004,350.428467,4406300
2018-06-01,355.790009,358.149994,354.459991,356.720001,354.966034,2609800
2018-06-04,358.970001,363.390015,358.850006,360.730011,358.956329,2853400
2018-06-05,360.500000,363.369995,358.850006,360.100006,358.329437,2567800
2018-06-06,362.459991,371.600006,360.989990,371.559998,369.733063,4488400
2018-06-07,372.000000,374.480011,366.049988,368.529999,366.717957,4517800
2018-06-08,368.140015,371.420013,365.459991,369.500000,367.683197,3292900
2018-06-11,371.000000,373.329987,368.799988,370.940002,369.116119,2468500
2018-06-12,371.239990,372.730011,367.989990,370.619995,368.797699,2440400
2018-06-13,370.670013,371.000000,363.290009,363.850006,362.061005,3867600
2018-06-14,366.149994,367.640015,358.829987,362.420013,360.638031,4039500
2018-06-15,358.149994,361.660004,353.470001,357.880005,356.120331,9946000
2018-06-18,353.190002,357.649994,352.369995,354.739990,352.995758,3363200
2018-06-19,347.170013,347.170013,338.570007,341.119995,339.442749,6857300
2018-06-20,346.000000,346.980011,340.459991,342.690002,341.005035,4540000
2018-06-21,341.149994,341.149994,336.200012,337.660004,335.999756,4048300
2018-06-22,340.429993,340.940002,336.600006,338.910004,337.243622,3192000
2018-06-25,332.519989,333.850006,327.600006,331.200012,329.571533,5006200
2018-06-26,332.390015,334.399994,330.480011,331.299988,329.671021,3112400
2018-06-27,334.850006,341.420013,329.760010,329.820007,328.198303,4578900
2018-06-28,330.000000,337.540009,327.290009,334.649994,333.004547,3348000
2018-06-29,337.190002,340.000000,335.359985,335.510010,333.860352,3108500
2018-07-02,330.690002,336.329987,329.320007,336.079987,334.427521,2820700
2018-07-03,338.179993,339.690002,332.000000,332.929993,331.292999,1464400
2018-07-05,336.149994,337.279999,329.100006,333.179993,331.541779,2427900
2018-07-06,332.839996,336.100006,330.450012,334.640015,332.994629,2105100
2018-07-09,337.500000,343.040009,336.510010,341.920013,340.238831,3128700
2018-07-10,342.779999,348.000000,342.779999,347.160004,345.453064,3278300
2018-07-11,341.730011,344.390015,339.190002,340.600006,338.925293,3056900
2018-07-12,345.279999,346.600006,342.739990,346.029999,344.328613,2030700
2018-07-13,347.000000,351.239990,346.200012,350.790009,349.065216,2272300
2018-07-16,353.970001,356.339996,352.350006,356.100006,354.349091,2889000
2018-07-17,357.609985,359.000000,355.040009,356.880005,355.125244,2730500
2018-07-18,359.000000,361.859985,354.260010,360.230011,358.458801,3090100
2018-07-19,357.690002,359.390015,355.260010,355.329987,353.582855,2711700
2018-07-20,353.040009,356.989990,353.000000,354.899994,353.154999,1816700
2018-07-23,355.000000,355.000000,352.390015,353.269989,351.532990,1943700
2018-07-24,356.750000,359.470001,354.640015,358.269989,356.508423,3182000
2018-07-25,351.519989,356.299988,345.500000,355.920013,354.169983,7378100
2018-07-26,355.380005,360.200012,355.269989,359.320007,357.553253,3191200
2018-07-27,361.059998,364.540009,359.470001,360.649994,358.876709,2914700
2018-07-30,361.989990,362.450012,350.470001,351.059998,349.333862,3080400
2018-07-31,354.380005,359.019989,354.059998,356.299988,354.548096,2728400
2018-08-01,354.089996,357.910004,350.500000,352.760010,351.025513,2717800
2018-08-02,348.619995,350.730011,346.029999,349.730011,348.010406,2655900
2018-08-03,349.500000,350.989990,345.670013,348.440002,346.726746,2285200
2018-08-06,347.369995,347.369995,343.119995,346.570007,344.865967,3251100
2018-08-07,348.049988,352.119995,345.500000,350.760010,349.035370,2267400
2018-08-08,350.500000,351.619995,346.250000,347.779999,346.070007,2333600
2018-08-09,346.070007,346.839996,343.119995,343.720001,343.720001,2301800
2018-08-10,341.000000,341.000000,336.450012,339.410004,339.410004,2745700
2018-08-13,339.600006,342.149994,337.339996,338.359985,338.359985,1877200
2018-08-14,339.119995,340.149994,337.619995,339.140015,339.140015,2017300
2018-08-15,336.570007,337.140015,328.029999,331.760010,331.760010,3798600
2018-08-16,339.059998,347.720001,338.299988,345.980011,345.980011,5867900
2018-08-17,346.000000,348.500000,341.670013,346.399994,346.399994,3069200
2018-08-20,348.600006,352.609985,347.100006,350.739990,350.739990,3018200
2018-08-21,351.000000,354.450012,349.630005,353.769989,353.769989,2967200
2018-08-22,354.320007,355.869995,349.839996,350.029999,350.029999,2682900
2018-08-23,349.149994,350.279999,345.459991,347.480011,347.480011,1833400
2018-08-24,348.769989,350.630005,348.100006,349.380005,349.380005,1954100
2018-08-27,352.109985,355.000000,351.010010,353.739990,353.739990,2279500
2018-08-28,355.000000,355.679993,350.609985,351.209991,351.209991,2475100
2018-08-29,352.260010,352.350006,349.209991,350.190002,350.190002,1850100
2018-08-30,350.350006,350.950012,345.750000,346.899994,346.899994,3257700
2018-08-31,345.049988,345.850006,341.579987,342.790009,342.790009,3462700
2018-09-04,341.600006,346.320007,339.279999,346.250000,346.250000,2699400
2018-09-05,345.769989,347.250000,343.160004,346.679993,346.679993,2959000
2018-09-06,347.549988,353.350006,346.579987,351.269989,351.269989,3585900
2018-09-07,348.820007,350.010010,344.459991,349.279999,349.279999,3921900
2018-09-10,349.489990,350.750000,341.679993,341.859985,341.859985,3065500
2018-09-11,339.010010,346.619995,337.309998,345.250000,345.250000,2731800
2018-09-12,345.000000,355.040009,344.609985,353.410004,353.410004,4003800
2018-09-13,356.359985,360.420013,354.299988,355.459991,355.459991,3166500
2018-09-14,356.440002,362.260010,356.100006,359.799988,359.799988,2835800
2018-09-17,359.279999,361.299988,354.540009,355.959991,355.959991,2554500
2018-09-18,357.299988,365.809998,356.100006,363.579987,363.579987,3003500
2018-09-19,363.579987,371.230011,363.190002,365.220001,365.220001,4753400
2018-09-20,368.739990,371.730011,365.670013,367.459991,367.459991,4008600
2018-09-21,369.399994,372.565002,366.049988,372.230011,372.230011,7144087
